company,agency_name,agency_type,sworn_active_persnl,hq_addr1,hq_addr2,hq_city,hq_state,hq_zip,addr1,addr2,po_box,city,state,county,zip,hq_ph,hq_fax,org_type,website,fips,Full_Address,Latitude,Longitude
Franklin County Sheriff's Office,Moore County Sheriff's Office,Sheriff's office,74, , , , , ,58 Elm St S, , ,Carthage,NC,Moore,28327, , , , ,37125,"58 Elm St S, Carthage, NC 28327",35.3459867,-79.4169711
Franklin County Sheriff's Office,Duplin County Sheriff's Office,Sheriff's office,71, , , , , ,Po Box 908, , ,Kenansville,NC,Duplin,28349, , , , ,37061,"Po Box 908, Kenansville, NC 28349",34.9623883,-77.9622069
Franklin County Sheriff's Office,Craven County Sheriff's Office,Sheriff's office,68, , , , , ,Po Box 1027,411 Craven St, ,New Bern,NC,Craven,28563, , , , ,37049,"Po Box 1027, New Bern, NC 28563",35.1,-77.1
Franklin County Sheriff's Office,Franklin County Sheriff's Office,Sheriff's office,65, , , , , ,157 Lincoln Way E, , ,Louisburg,NC,Franklin,27549, , , , ,37069,"157 Lincoln Way E, Louisburg, NC 27549",36.0990393,-78.30110599999999
Franklin County Sheriff's Office,Garner Police Department,Local police department,61, , , , , ,Po Box 446, , ,Garner,NC,Wake,27529, , , , ,37183,"Po Box 446, Garner, NC 27529",35.6544684,-78.5887951
Franklin County Sheriff's Office,Halifax County Sheriff's Office,Sheriff's office,58, , , , , ,Po Box 36, , ,Halifax,NC,Halifax,27839, , , , ,37083,"Po Box 36, Halifax, NC 27839",36.328486,-77.5894199
Franklin County Sheriff's Office,Lenoir County Sheriff's Office,Sheriff's office,58, , , , , ,Po Box 3289, , ,Kinston,NC,Lenoir,28502, , , , ,37107,"Po Box 3289, Kinston, NC 28502",35.26,-77.58
Franklin County Sheriff's Office,North Carolina State Capitol Police,Special jurisdiction,56, , , , , ,417 North Salisbury St., , ,Raleigh,NC,Wake,27603, , , , ,37183,"417 North Salisbury St., Raleigh, NC 27603",35.7858822,-78.6403318
Franklin County Sheriff's Office,Apex Police Department,Local police department,55, , , , , ,205 Saunders Street, , ,Apex,NC,Wake,27502, , , , ,37183,"205 Saunders Street, Apex, NC 27502",35.7318906,-78.8521203
Franklin County Sheriff's Office,Wake Forest Police Department,Local police department,52, , , , , ,401 E. Owen Ave., , ,Wake Forest,NC,Wake,27587, , , , ,37183,"401 E. Owen Ave., Wake Forest, NC 27587",35.97578,-78.50712999999999
Franklin County Sheriff's Office,Edgecombe County Sheriff's Office,Sheriff's office,51, , , , , ,Po Box 219, , ,Tarboro,NC,Edgecombe,27886, , , , ,37065,"Po Box 219, Tarboro, NC 27886",35.8968236,-77.5358049
Franklin County Sheriff's Office,East Carolina University Dept. of Public Safety,Special jurisdiction,51, , , , , ,609 East 10Th St., , ,Greenville,NC,Pitt,27858, , , , ,37147,"609 East 10Th St., Greenville, NC 27858",35.6053293,-77.36811639999999
Franklin County Sheriff's Office,Henderson Police Department,Local police department,50, , , , , ,223 Lead Street,PO Box 95050, ,Henderson,NC,Vance,27536, , , , ,37181,"223 Lead Street, Henderson, NC 27536",36.3217481,-78.4114797
Franklin County Sheriff's Office,Hoke County Sheriff's Office,Sheriff's office,50, , , , , ,429 E Central Ave,PO Drawer 300, ,Raeford,NC,Hoke,28376, , , , ,37093,"429 E Central Ave, Raeford, NC 28376",34.9791171,-79.2171378
Franklin County Sheriff's Office,University of North Carolina - Chapel Hill Public Safety,Special jurisdiction,49, , , , , ,"Public Safety Bldg, Cb 1600", , ,Chapel Hill,NC,Orange,27599, , , , ,37135,"Public Safety Bldg, Cb 1600, Chapel Hill, NC 27599",35.905249,-79.0581498
Franklin County Sheriff's Office,North Carolina State University Dept. of Public Safety,Special jurisdiction,49, , , , , ,Box 7220, , ,Raleigh,NC,Wake,27695, , , , ,37183,"Box 7220, Raleigh, NC 27695",35.7850545,-78.68194489999999
Franklin County Sheriff's Office,Beaufort County Sheriff's Office,Sheriff's office,48, , , , , ,2001 Duke St,PO Box 1758, ,Washington,NC,Beaufort,27889, , , , ,37013,"2001 Duke St, Washington, NC 27889",35.54655169999999,-77.0521742
Franklin County Sheriff's Office,Lee County Sheriff's Office,Sheriff's office,47, , , , , ,Po Box 177, , ,Sanford,NC,Lee,27330, , , , ,37105,"Po Box 177, Sanford, NC 27330",35.555945,-79.1548533
Franklin County Sheriff's Office,Vance County Sheriff's Office,Sheriff's office,46, , , , , ,156 Church St Ste 004, , ,Henderson,NC,Vance,27536, , , , ,37181,"156 Church St Ste 004, Henderson, NC 27536",36.3294969,-78.4015185
Franklin County Sheriff's Office,Eden Police Department,Local police department,45, , , , , ,308 B East Stadium Drive, , ,Eden,NC,Rockingham,27288, , , , ,37157,"308 B East Stadium Drive, Eden, NC 27288",36.508368,-79.71716500000001
Franklin County Sheriff's Office,Granville County Sheriff's Office,Sheriff's office,45, , , , , ,143 Williamsboro St, , ,Oxford,NC,Granville,27565, , , , ,37077,"143 Williamsboro St, Oxford, NC 27565",36.312525,-78.58784539999999
Franklin County Sheriff's Office,Reidsville Police Department,Local police department,44, , , , , ,220 W. Morehead Street, , ,Reidsville,NC,Rockingham,27320, , , , ,37157,"220 W. Morehead Street, Reidsville, NC 27320",36.3618974,-79.6649896
Franklin County Sheriff's Office,Clayton Police Department,Local police department,42, , , , , ,227 S Central Ave, , ,Clayton,NC,Johnston,27520, , , , ,37101,"227 S Central Ave, Clayton, NC 27520",35.650711,-78.4563914
Franklin County Sheriff's Office,Person County Sheriff's Office,Sheriff's office,41, , , , , ,Po Box 1156, , ,Roxboro,NC,Person,27573, , , , ,37145,"Po Box 1156, Roxboro, NC 27573",36.4094786,-78.9627624
Franklin County Sheriff's Office,Smithfield Police Department,Local police department,41, , , , , ,215 Pleasant View Avenue, , ,Smithfield,NC,Johnston,27577, , , , ,37101,"215 Pleasant View Avenue, Smithfield, NC 27577",35.5084935,-78.3394455
Franklin County Sheriff's Office,Carrboro Police Department,Local police department,39, , , , , ,"100 N Greensboro St #514, Pob 829", , ,Carrboro,NC,Orange,27510, , , , ,37135,"100 N Greensboro St #514, Pob 829, Carrboro, NC 27510",35.9106535,-79.0719998
Franklin County Sheriff's Office,Holly Springs Public Safety,Local police department,38, , , , , ,Po Box 8, , ,Holly Springs,NC,Wake,27540, , , , ,37183,"Po Box 8, Holly Springs, NC 27540",35.6512655,-78.8336218
Franklin County Sheriff's Office,Roanoke Rapids Police Department,Local police department,38, , , , , ,Po Box 38, , ,Roanoke Rapids,NC,Halifax,27870, , , , ,37083,"Po Box 38, Roanoke Rapids, NC 27870",36.4260215,-77.7223162
Franklin County Sheriff's Office,Dunn Police Department,Local police department,37, , , , , ,Po Box 1065, , ,Dunn,NC,Harnett,28334, , , , ,37085,"Po Box 1065, Dunn, NC 28334",35.3062743,-78.6089028
Franklin County Sheriff's Office,Washington Police Department,Local police department,36, , , , , ,Po Box 605, , ,Washington,NC,Beaufort,27889, , , , ,37013,"Po Box 605, Washington, NC 27889",35.5512023,-77.05956460000002
Franklin County Sheriff's Office,Martin County Sheriff's Office,Sheriff's office,34, , , , , ,Po Box 180,Capitol Ave, ,Williamston,NC,Martin,27892, , , , ,37117,"Po Box 180, Williamston, NC 27892",35.8546039,-77.0555114
Franklin County Sheriff's Office,Clinton Police Department,Local police department,34, , , , , ,322 East Michigan Ave, , ,Clinton,NC,Sampson,28329, , , , ,37163,"322 East Michigan Ave, Clinton, NC 28329",34.9979453,-78.32333249999999
Franklin County Sheriff's Office,Graham Police Department,Local police department,33, , , , , ,216 S. Maple St.,PO Box 357, ,Graham,NC,Alamance,27253, , , , ,37001,"216 S. Maple St., Graham, NC 27253",36.0670304,-79.4017205
Franklin County Sheriff's Office,Roxboro Police Department,Local police department,32, , , , , ,Po Box 280, , ,Roxboro,NC,Person,27573, , , , ,37145,"Po Box 280, Roxboro, NC 27573",36.4094786,-78.9627624
Franklin County Sheriff's Office,Morrisville Police Department,Local police department,32, , , , , ,Po Box 166, , ,Morrisville,NC,Wake,27560, , , , ,37183,"Po Box 166, Morrisville, NC 27560",35.823483,-78.8255621
Franklin County Sheriff's Office,Oxford Police Department,Local police department,31, , , , , ,715 Molly Barr Road, , ,Oxford,NC,Granville,27565, , , , ,37077,"715 Molly Barr Road, Oxford, NC 27565",36.3107004,-78.5908345
Franklin County Sheriff's Office,Hope Mills Police Department,Local police department,30, , , , , ,5776 Rockfish Road,PO Box 367, ,Hope Mills,NC,Cumberland,28348, , , , ,37051,"5776 Rockfish Road, Hope Mills, NC 28348",34.9734392,-78.9586392
Franklin County Sheriff's Office,Southern Pines Police Department,Local police department,30, , , , , ,Po Box 330, , ,Southern Pines,NC,Moore,28388, , , , ,37125,"Po Box 330, Southern Pines, NC 28388",35.17,-79.39
Franklin County Sheriff's Office,Northampton County Sheriff's Office,Sheriff's office,30, , , , , ,669 Washington St, , ,Jackson,NC,Northampton,27845, , , , ,37131,"669 Washington St, Jackson, NC 27845",36.3895976,-77.4213614
Franklin County Sheriff's Office,Warren County Sheriff's Office,Sheriff's office,30, , , , , ,121 N A St, , ,Warrenton,NC,Warren,27589, , , , ,37185,"121 N A St, Warrenton, NC 27589",36.3984803,-78.1552706
Franklin County Sheriff's Office,Pitt County Memorial Hospital Police Dept,Special jurisdiction,30, , , , , ,Po Box 6028, , ,Greenville,NC,Pitt,27835, , , , ,37147,"Po Box 6028, Greenville, NC 27835",35.61,-77.36999999999999
Franklin County Sheriff's Office,University of North Carolina - Greensboro Police Dept.,Special jurisdiction,30, , , , , ,Po Box 26170, , ,Greensboro,NC,Guilford,27402, , , , ,37081,"Po Box 26170, Greensboro, NC 27402",36.0725632,-79.791534
Franklin County Sheriff's Office,Raleigh-Durham International Airport Police Dept,Special jurisdiction,29, , , , , ,Po Box 80001, , ,Rdu Airport,NC,Wake,27623, , , , ,37183,"Po Box 80001, Rdu Airport, NC 27623",35.88007899999999,-78.7879963
Franklin County Sheriff's Office,Hillsborough Police Department,Local police department,28, , , , , ,127 North Churton St, , ,Hillsborough,NC,Orange,27278, , , , ,37135,"127 North Churton St, Hillsborough, NC 27278",36.0764797,-79.0997299
Franklin County Sheriff's Office,Caswell County Sheriff's Office,Sheriff's office,28, , , , , ,Po Box 1177, , ,Yanceyville,NC,Caswell,27379, , , , ,37033,"Po Box 1177, Yanceyville, NC 27379",36.38039029999999,-79.3465557
Franklin County Sheriff's Office,Fuquay Varina Police Department,Local police department,28, , , , , ,401 Old Honeycutt Rd., , ,Fuquay Varina,NC,Wake,27526, , , , ,37183,"401 Old Honeycutt Rd., Fuquay Varina, NC 27526",35.5894381,-78.7792438
Franklin County Sheriff's Office,North Carolina Central University Police Dept.,Special jurisdiction,28, , , , , ,1801 Fayetteville Street,2010 Fayetteville Street, ,Durham,NC,Durham,27707, , , , ,37063,"1801 Fayetteville Street, Durham, NC 27707",35.974768,-78.89789449999999
Franklin County Sheriff's Office,Tarboro Police Department,Local police department,28, , , , , ,Po Box 500, , ,Tarboro,NC,Edgecombe,27886, , , , ,37065,"Po Box 500, Tarboro, NC 27886",35.8968236,-77.5358049
Franklin County Sheriff's Office,Aberdeen Police Department,Local police department,26, , , , , ,Po Box 190, , ,Aberdeen,NC,Moore,28315, , , , ,37125,"Po Box 190, Aberdeen, NC 28315",35.131547,-79.42947889999999
Franklin County Sheriff's Office,Pinehurst Police Department,Local police department,25, , , , , ,3640 Mockingbird, , ,Pinehurst,NC,Moore,28370, , , , ,37125,"3640 Mockingbird, Pinehurst, NC 28370",35.2,-79.47
Franklin County Sheriff's Office,Archdale Police Department,Local police department,24, , , , , ,305 Balfour Drive, , ,Archdale,NC,Randolph,27263, , , , ,37151,"305 Balfour Drive, Archdale, NC 27263",35.8995181,-79.9612454
Franklin County Sheriff's Office,Greene County Sheriff's Office,Sheriff's office,24, , , , , ,400 Morrow Ave,PO Box 109, ,Snow Hill,NC,Greene,28580, , , , ,37079,"400 Morrow Ave, Snow Hill, NC 28580",35.4515504,-77.6810859
Franklin County Sheriff's Office,Selma Police Department,Local police department,23, , , , , ,201 N. Webb Street, , ,Selma,NC,Johnston,27576, , , , ,37101,"201 N. Webb Street, Selma, NC 27576",35.53664310000001,-78.281686
Franklin County Sheriff's Office,Knightdale Police Department,Local police department,22, , , , , ,979 Steeple Square Ct., , ,Knightdale,NC,Wake,27545, , , , ,37183,"979 Steeple Square Ct., Knightdale, NC 27545",35.8021777,-78.4884855
Franklin County Sheriff's Office,Spring Lake Police Department,Local police department,22, , , , , ,Po Box 617, , ,Spring Lake,NC,Cumberland,28390, , , , ,37051,"Po Box 617, Spring Lake, NC 28390",35.2557102,-78.95145099999999
Franklin County Sheriff's Office,Bertie County Sheriff's Office,Sheriff's office,22, , , , , ,Po Box 157, , ,Windsor,NC,Bertie,27983, , , , ,37015,"Po Box 157, Windsor, NC 27983",35.9984925,-76.9460641
Franklin County Sheriff's Office,Washington County Sheriff's Office,Sheriff's office,22, , , , , ,399 Broadway, , ,Plymouth,NC,Washington,27962, , , , ,37187,"399 Broadway, Plymouth, NC 27962",35.8668281,-76.7485555
Franklin County Sheriff's Office,Zebulon Police Department,Local police department,21, , , , , ,111 E. Vance Street, , ,Zebulon,NC,Wake,27597, , , , ,37183,"111 E. Vance Street, Zebulon, NC 27597",35.8217361,-78.3122664
Franklin County Sheriff's Office,Siler City Police Department,Local police department,21, , , , , ,Po Box 769, , ,Siler City,NC,Chatham,27344, , , , ,37037,"Po Box 769, Siler City, NC 27344",35.7234734,-79.4622431
Franklin County Sheriff's Office,Hertford County Sheriff's Office,Sheriff's office,21, , , , , ,Po Box 176, , ,Winton,NC,Hertford,27986, , , , ,37091,"Po Box 176, Winton, NC 27986",36.3957098,-76.93190349999999
Franklin County Sheriff's Office,Guilford Technical Community College Police Dept,Special jurisdiction,20, , , , , ,Po Box 309, , ,Jamestown,NC,Guilford,27282, , , , ,37081,"Po Box 309, Jamestown, NC 27282",35.9943032,-79.9353141
Franklin County Sheriff's Office,Winterville Police Department,Local police department,20, , , , , ,P.O. Box 306, , ,Winterville,NC,Pitt,28590, , , , ,37147,"P.O. Box 306, Winterville, NC 28590",35.529051,-77.40107619999999
Franklin County Sheriff's Office,North Carolina Department of Insurance - Criminal Investigations,Special jurisdiction,20, , , , , ,MSC 1201, , ,Raleigh,NC,Wake,27699, , , , ,37183,"MSC 1201, Raleigh, NC 27699",35.67,-78.66
Franklin County Sheriff's Office,Piedmont Triad International Airport Police,Special jurisdiction,20, , , , , ,Po Box 35445, , ,Greensboro,NC,Guilford,27425, , , , ,37081,"Po Box 35445, Greensboro, NC 27425",36.0725632,-79.791534
Franklin County Sheriff's Office,Williamston Police Department,Local police department,20, , , , , ,1500 West Grand River Ave, , ,Williamston,NC,Martin,27892, , , , ,37117,"1500 West Grand River Ave, Williamston, NC 27892",35.8546039,-77.0555114
Franklin County Sheriff's Office,Mebane Police Department,Local police department,19, , , , , ,116 West Center St., , ,Mebane,NC,Alamance,27302, , , , ,37001,"116 West Center St., Mebane, NC 27302",36.0967812,-79.2688045
Franklin County Sheriff's Office,Fayetteville State University Police & Public Safety,Special jurisdiction,18, , , , , ,1200 Murchison Road, , ,Fayetteville,NC,Robeson,28301, , , , ,37155,"1200 Murchison Road, Fayetteville, NC 28301",35.0756408,-78.8973915
Franklin County Sheriff's Office,Chowan County Sheriff's Office,Sheriff's office,18, , , , , ,Po Box 78, , ,Edenton,NC,Chowan,27932, , , , ,37041,"Po Box 78, Edenton, NC 27932",36.057938,-76.6077213
Franklin County Sheriff's Office,Ayden Police Department,Local police department,18, , , , , ,Po Box 219, , ,Ayden,NC,Pitt,28513, , , , ,37147,"Po Box 219, Ayden, NC 28513",35.4726626,-77.4155203
Franklin County Sheriff's Office,Ahoskie Police Department,Local police department,17, , , , , ,Po Box 767, , ,Ahoskie,NC,Hertford,27910, , , , ,37091,"Po Box 767, Ahoskie, NC 27910",36.2868223,-76.98468079999999
Franklin County Sheriff's Office,North Carolina General Assembly Police,Special jurisdiction,17, , , , , ,16 W. Jones St., , ,Raleigh,NC,Wake,27601, , , , ,37183,"16 W. Jones St., Raleigh, NC 27601",35.783151,-78.6389051
Franklin County Sheriff's Office,Wendell Police Department,Local police department,16, , , , , ,Po Box 828, , ,Wendell,NC,Wake,27591, , , , ,37183,"Po Box 828, Wendell, NC 27591",35.780987,-78.3697213
Franklin County Sheriff's Office,Mount Olive Police Department,Local police department,16, , , , , ,Post Office Box 510, , ,Mount Olive,NC,Wayne,28365, , , , ,37191,"Post Office Box 510, Mount Olive, NC 28365",35.1965531,-78.06637880000001
Franklin County Sheriff's Office,Mayodan Police Department,Local police department,16, , , , , ,101 N. 3Rd Ave, , ,Mayodan,NC,Rockingham,27027, , , , ,37157,"101 N. 3Rd Ave, Mayodan, NC 27027",36.4129303,-79.9676418
Franklin County Sheriff's Office,Elon Police Department,Local police department,15, , , , , ,Po Box 595, , ,Elon,NC,Alamance,27244, , , , ,37001,"Po Box 595, Elon, NC 27244",36.1003316,-79.5066317
Franklin County Sheriff's Office,Farmville Police Department,Local police department,15, , , , , ,124 A South Street, , ,Farmville,NC,Pitt,27828, , , , ,37147,"124 A South Street, Farmville, NC 27828",35.5954381,-77.5852496
Franklin County Sheriff's Office,Raeford Police Department,Local police department,15, , , , , ,315 North Main St., , ,Raeford,NC,Hoke,28376, , , , ,37093,"315 North Main St., Raeford, NC 28376",34.981303,-79.2244523
