agency_name,agency_type,sworn_active_persnl,hq_addr1,hq_addr2,hq_city,hq_state,hq_zip,addr1,addr2,po_box,city,state,county,zip,hq_ph,hq_fax,org_type,website,fips,Full_Address,Latitude,Longitude
Schenectady County Sheriff's Office,Sheriff's office,164, , , , , ,320 Veeder Ave, , ,Schenectady,NY,Schenectady,12307, , , , ,36093,"320 Veeder Ave, Schenectady, NY 12307",42.8102961,-73.9402546
Davie Police Department,Local police department,164, , , , , ,1230 South Nob Hill Road, , ,Davie,FL,Broward,33324, , , , ,12011,"1230 South Nob Hill Road, Davie, FL 33324",26.1051865,-80.2805525
Burbank Police Department,Local police department,164, , , , , ,200 N. Third St., , ,Burbank,CA,Los Angeles,91502, , , , ,6037,"200 N. Third St., Burbank, CA 91502",34.1831467,-118.3087397
Escondido Police Department,Local police department,163, , , , , ,700 W. Grand Avenue, , ,Escondido,CA,San Diego,92025, , , , ,6073,"700 W. Grand Avenue, Escondido, CA 92025",33.1177217,-117.0903596
Camden County Prosecutor's Chief,Special jurisdiction,163, , , , , ,25 North 5Th Street,3rd Floor, ,Camden,NJ,Camden,8102, , , , ,34007,"25 North 5Th Street, Camden, NJ 8102",39.9448458,-75.1216089
Melbourne Police Department,Local police department,163, , , , , ,650 North Apollo Boulevard, , ,Melbourne,FL,Brevard,32935, , , , ,12009,"650 North Apollo Boulevard, Melbourne, FL 32935",28.1171718,-80.6389013
Kenner Police Department,Local police department,162, , , , , ,500 Veterans Blvd., , ,Kenner,LA,Jefferson,70062, , , , ,22051,"500 Veterans Blvd., Kenner, LA 70062",30.0057814,-90.2639848
Cary Police Department,Local police department,162, , , , , ,Po Box 8005, , ,Cary,NC,Wake,27512, , , , ,37183,"Po Box 8005, Cary, NC 27512",35.76,-78.78999999999999
Fort Collins Police Department,Local police department,162, , , , , ,2221 Timberline Road, , ,Fort Collins,CO,Larimer,80521, , , , ,8069,"2221 Timberline Road, Fort Collins, CO 80521",40.5572264,-105.0402015
Lancaster Police Department,Local police department,161, , , , , ,25 Main Street, , ,Lancaster,PA,Lancaster,17603, , , , ,42071,"25 Main Street, Lancaster, PA 17603",40.0144597,-76.3289941
Olathe Police Department,Local police department,161, , , , , ,Po Box 768, , ,Olathe,KS,Johnson,66061, , , , ,20091,"Po Box 768, Olathe, KS 66061",38.9071042,-94.8728093
Galveston Police Department,Local police department,161, , , , , ,P.O. Box 17251, , ,Galveston,TX,Galveston,77552, , , , ,48167,"P.O. Box 17251, Galveston, TX 77552",29.2895189,-94.83251899999999
Concord Police Department,Local police department,161, , , , , ,Po Box 308, , ,Concord,CA,Contra Costa,94520, , , , ,6013,"Po Box 308, Concord, CA 94520",38.0349026,-122.026918
Randolph County Sheriff's Office,Sheriff's office,161, , , , , ,372 Highway Jj, , ,Asheboro,NC,Randolph,27205, , , , ,37151,"372 Highway Jj, Asheboro, NC 27205",35.68935099999999,-79.8119372
Arvada Police Department,Local police department,161, , , , , ,P O Box 8101, , ,Arvada,CO,Jefferson,80002, , , , ,8059,"P O Box 8101, Arvada, CO 80002",39.7907566,-105.0849687
Thornton Police Dept,Local police department,161, , , , , ,700 Park, , ,Thornton,CO,Adams,80229, , , , ,8001,"700 Park, Thornton, CO 80229",39.8580556,-104.9564084
Camden County Sheriff's Office,Sheriff's office,160, , , , , ,"Courthouse, Rm. 100, 520 Market St", , ,Camden,NJ,Camden,8102, , , , ,34007,"Courthouse, Rm. 100, 520 Market St, Camden, NJ 8102",39.94545979999999,-75.1208506
Toms River Police,Local police department,160, , , , , ,255 Oak Drive, , ,Toms River,NJ,Ocean,8753, , , , ,34029,"255 Oak Drive, Toms River, NJ 8753",39.987268,-74.1845622
Ann Arbor Police Department,Local police department,160, , , , , ,100 North Fifth Ave, , ,Ann Arbor,MI,Washtenaw,48104, , , , ,26161,"100 North Fifth Ave, Ann Arbor, MI 48104",42.281758,-83.745373
Portsmouth (City) Sheriff's Office,Sheriff's office,160, , , , , ,701 Crawford St, , ,Portsmouth,VA,Portsmouth City,23704, , , , ,51740,"701 Crawford St, Portsmouth, VA 23704",36.8337424,-76.29710109999999
Essex County Prosecutor's Chief,Special jurisdiction,160, , , , , ,Essex County Courts Building,50 West Market Street, ,Newark,NJ,Essex,7102, , , , ,34013,"Essex County Courts Building, Newark, NJ 7102",40.7317775,-74.1726312
New Britain Police Department,Local police department,160, , , , , ,125 Columbus Boulevard, , ,New Britain,CT,Hartford,6051, , , , ,9003,"125 Columbus Boulevard, New Britain, CT 6051",41.6673456,-72.777571
Virginia Department Game and Inland Fisheries,Special jurisdiction,160, , , , , ,4010 W. Broad, , ,Richmond,VA,Richmond City,23230, , , , ,51760,"4010 W. Broad, Richmond, VA 23230",37.572462,-77.4817589
Fullerton Police Department,Local police department,159, , , , , ,237 W. Commonwealth Avenue, , ,Fullerton,CA,Orange,92832, , , , ,6059,"237 W. Commonwealth Avenue, Fullerton, CA 92832",33.8706603,-117.9281039
Carrollton Police Department,Local police department,159, , , , , ,206 W. Washington Ave, , ,Carrollton,TX,Dallas,75006, , , , ,48113,"206 W. Washington Ave, Carrollton, TX 75006",32.9678449,-96.8887202
Avoyelles Parish Sheriff's Office,Sheriff's office,159, , , , , ,675 Government St, , ,Marksville,LA,Avoyelles,71351, , , , ,22009,"675 Government St, Marksville, LA 71351",31.1168186,-92.06735270000001
Portland Police Department,Local police department,159, , , , , ,773 E Grand River Ave, , ,Portland,ME,Cumberland,4101, , , , ,23005,"773 E Grand River Ave, Portland, ME 4101",43.6590993,-70.2568189
Palm Bay Police Department,Local police department,159, , , , , ,130 Malabar Road Southeast, , ,Palm Bay,FL,Brevard,32907, , , , ,12009,"130 Malabar Road Southeast, Palm Bay, FL 32907",27.9977041,-80.66940810000001
Iredell County Sheriff's Office,Sheriff's office,159, , , , , ,Po Box 287, , ,Statesville,NC,Iredell,28687, , , , ,37097,"Po Box 287, Statesville, NC 28687",35.78,-80.89
Evanston Police Dept,Local police department,159, , , , , ,1454 Elmwood, , ,Evanston,IL,Cook,60201, , , , ,17031,"1454 Elmwood, Evanston, IL 60201",42.0444959,-87.68380979999999
Norfolk County Sheriff's Office,Sheriff's office,158, , , , , ,200 West St, , ,Dedham,MA,Norfolk,2026, , , , ,25021,"200 West St, Dedham, MA 2026",42.260328,-71.2085658
Clifton Police,Local police department,158, , , , , ,900 Clifton Avenue, , ,Clifton,NJ,Passaic,7013, , , , ,34031,"900 Clifton Avenue, Clifton, NJ 7013",40.8678759,-74.1623133
Fort Smith Police Department,Local police department,158, , , , , ,100 South 10Th Street, , ,Fort Smith,AR,Sebastian,72901, , , , ,5131,"100 South 10Th Street, Fort Smith, AR 72901",35.3827782,-94.4237979
Costa Mesa Police Department,Local police department,158, , , , , ,99 Fair Drive, , ,Costa Mesa,CA,Orange,92628, , , , ,6059,"99 Fair Drive, Costa Mesa, CA 92628",33.6633845,-117.9042152
Hoover Police Department,Local police department,158, , , , , ,100 Municipal Drive, , ,Hoover,AL,Jefferson,35216, , , , ,1073,"100 Municipal Drive, Hoover, AL 35216",33.382782,-86.7638939
York County Sheriff's Office,Sheriff's office,157, , , , , ,1675-2A York Hwy, , ,York,SC,York,29745, , , , ,45091,"1675-2A York Hwy, York, SC 29745",34.9828857,-81.1962998
Clark County School District Police Dept,Special jurisdiction,157, , , , , ,120 Corporate Park Drive, , ,Henderson,NV,Clark,89074, , , , ,32003,"120 Corporate Park Drive, Henderson, NV 89074",36.0370713,-115.0333178
Salem County Sheriff's Office,Sheriff's office,157, , , , , ,94 Market St, , ,Salem,NJ,Salem,8079, , , , ,34033,"94 Market St, Salem, NJ 8079",39.5725638,-75.46652209999999
Vineland Police,Local police department,157, , , , , ,111 North 6Th Street, , ,Vineland,NJ,Cumberland,8360, , , , ,34011,"111 North 6Th Street, Vineland, NJ 8360",39.4875949,-75.0229729
Berkshire County Sheriff's Office,Sheriff's office,157, , , , , ,467 Cheshire Rd, , ,Pittsfield,MA,Berkshire,1201, , , , ,25003,"467 Cheshire Rd, Pittsfield, MA 1201",42.4874196,-73.2022237
Hoboken Police,Local police department,156, , , , , ,106 Hudson Street, , ,Hoboken,NJ,Hudson,7030, , , , ,34017,"106 Hudson Street, Hoboken, NJ 7030",40.7377218,-74.0300583
Dallas Area Rapid Transit Police,Special jurisdiction,156, , , , , ,"1333 N. Stemmons Freeway, Suite 105", , ,Dallas,TX,Dallas,75257, , , , ,48113,"1333 N. Stemmons Freeway, Suite 105, Dallas, TX 75257",32.7918845,-96.8153313
Hampton (City) Sheriff's Office,Sheriff's office,156, , , , , ,1928 W Pembroke Ave, , ,Hampton,VA,Hampton City,23661, , , , ,51650,"1928 W Pembroke Ave, Hampton, VA 23661",37.0102914,-76.39043819999999
San Luis Obispo County Sheriff's Office,Sheriff's office,156, , , , , ,Po Box 32, , ,San Luis Obispo,CA,San Luis Obispo,93406, , , , ,6079,"Po Box 32, San Luis Obispo, CA 93406",35.3095379,-120.6645779
Spotsylvania County Sheriff's Office,Sheriff's office,156, , , , , ,Po Box 124, , ,Spotsylvania,VA,Spotsylvania,22553, , , , ,51177,"Po Box 124, Spotsylvania, VA 22553",38.1979096,-77.58776519999999
Pueblo County Sheriff's Office,Sheriff's office,155, , , , , ,909 Court St, , ,Pueblo,CO,Pueblo,81003, , , , ,8101,"909 Court St, Pueblo, CO 81003",38.2755508,-104.6106231
Waukegan Police Dept,Local police department,155, , , , , ,420 Robert V Sabonjian Place, , ,Waukegan,IL,Lake,60085, , , , ,17097,"420 Robert V Sabonjian Place, Waukegan, IL 60085",42.3612504,-87.83509749999999
Harrisburg Police Department,Local police department,155, , , , , ,123 Walnut Street, , ,Harrisburg,PA,Dauphin,17101, , , , ,42043,"123 Walnut Street, Harrisburg, PA 17101",40.2600382,-76.88358180000002
Scranton Police Department,Local police department,155, , , , , ,Po Box 143, , ,Scranton,PA,Lackawanna,18503, , , , ,42069,"Po Box 143, Scranton, PA 18503",41.4108493,-75.6659016
Denton Police Department,Local police department,155, , , , , ,Po Box 1099, , ,Denton,TX,Denton,76205, , , , ,48121,"Po Box 1099, Denton, TX 76205",33.1837961,-97.1305536
McKinney Police Department,Local police department,155, , , , , ,2200 Taylor-Burk, , ,McKinney,TX,Collin,75071, , , , ,48085,"2200 Taylor-Burk, McKinney, TX 75071",33.2241136,-96.6407689
Columbia Police Department,Local police department,155, , , , , ,Po Box 10, , ,Columbia,MO,Boone,65201, , , , ,29019,"Po Box 10, Columbia, MO 65201",38.9339202,-92.3167151
Ocala Police Department,Local police department,155, , , , , ,Post Office Box 1270, , ,Ocala,FL,Marion,34478, , , , ,12083,"Post Office Box 1270, Ocala, FL 34478",29.1832134,-82.1382132
St. Clair County Sheriff's Office,Sheriff's office,154, , , , , ,1170 Michigan Rd, , ,Belleville,IL,St. Clair,62220, , , , ,17163,"1170 Michigan Rd, Belleville, IL 62220",38.4744782,-89.99067339999999
Bethlehem Police Department,Local police department,154, , , , , ,Post Office Box 6339, , ,Bethlehem,PA,Northampton,18018, , , , ,42095,"Post Office Box 6339, Bethlehem, PA 18018",40.6238902,-75.3936808
Shasta County Sheriff's Office,Sheriff's office,154, , , , , ,1525 Court St, , ,Redding,CA,Shasta,96001, , , , ,6089,"1525 Court St, Redding, CA 96001",40.5828534,-122.3952295
Concord Police Department,Local police department,153, , , , , ,Po Box 308, , ,Concord,NC,Cabarrus,28026, , , , ,37025,"Po Box 308, Concord, NC 28026",35.4109398,-80.5777935
Midland Police Department,Local police department,153, , , , , ,601 North Loraine, , ,Midland,TX,Midland,79701, , , , ,48329,"601 North Loraine, Midland, TX 79701",32.0032301,-102.076125
Pawtucket Police Department,Local police department,153, , , , , ,121 Roosevelt Avenue, , ,Pawtucket,RI,Providence,2860, , , , ,44007,"121 Roosevelt Avenue, Pawtucket, RI 2860",41.8792567,-71.3820956
Lake Charles Police Department,Local police department,153, , , , , ,Po Box 1564, , ,Lake Charles,LA,Calcasieu,70602, , , , ,22019,"Po Box 1564, Lake Charles, LA 70602",30.2268519,-93.2132614
Amherst Town Police Department,Local police department,153, , , , , ,500 John James Audubon Parkway, , ,Amherst,NY,Erie,14228, , , , ,36029,"500 John James Audubon Parkway, Amherst, NY 14228",43.01765779999999,-78.7804463
St. Charles County Sheriff's Office,Sheriff's office,153, , , , , ,101 Crossing Industrial Court, , ,O Fallon,MO,St. Charles,63366, , , , ,29183,"101 Crossing Industrial Court, O Fallon, MO 63366",38.8060711,-90.7534714
Danbury Police Department,Local police department,153, , , , , ,Po Box 243,23 High Street, ,Danbury,CT,Fairfield,6810, , , , ,9001,"Po Box 243, Danbury, CT 6810",41.3755722,-73.45337789999999
Newton County Sheriff's Office,Sheriff's office,152, , , , , ,304 E Seymour St, , ,Covington,GA,Newton,30014, , , , ,13217,"304 E Seymour St, Covington, GA 30014",33.5937082,-83.8557361
Delray Beach Police Department,Local police department,152, , , , , ,300 West Atlantic Avenue, , ,Delray Beach,FL,Palm Beach,33444, , , , ,12099,"300 West Atlantic Avenue, Delray Beach, FL 33444",26.4609043,-80.07645360000001
South Dakota Highway Patrol,Primary state law enforcement agency,152, , , , , ,118 W. Capitol, , ,Pierre,SD,Hughes,57501, , , , ,46065,"118 W. Capitol, Pierre, SD 57501",44.3695882,-100.3522615
Lawrence Police Department,Local police department,151, , , , , ,90 Lowell St, , ,Lawrence,MA,Essex,1840, , , , ,25009,"90 Lowell St, Lawrence, MA 1840",42.7081838,-71.1651146
Allegheny County Sheriff's Office,Sheriff's office,151, , , , , ,436 Grant St,Room 111 Courthouse, ,Pittsburgh,PA,Allegheny,15219, , , , ,42003,"436 Grant St, Pittsburgh, PA 15219",40.4389964,-79.996889
Greenwich Police Department,Local police department,151, , , , , ,47 Main Street, , ,Greenwich,CT,Fairfield,6830, , , , ,9001,"47 Main Street, Greenwich, CT 6830",41.0670166,-73.6182979
Plainfield Police Department,Local police department,151, , , , , ,14300 S. Coil Plus Drive, , ,Plainfield,NJ,Union,7060, , , , ,34039,"14300 S. Coil Plus Drive, Plainfield, NJ 7060",40.6337136,-74.4073736
Richland Parish Sheriff's Office,Sheriff's office,150, , , , , ,708 Julia St, , ,Rayville,LA,Richland,71269, , , , ,22083,"708 Julia St, Rayville, LA 71269",32.4768394,-91.7591768
Duluth Police Department,Local police department,150, , , , , ,411 W. 1St Street,CITY HALL #104A, ,Duluth,MN,St. Louis,55802, , , , ,27137,"411 W. 1St Street, Duluth, MN 55802",46.7838421,-92.1053512
Santa Fe Police Department,Local police department,150, , , , , ,P.O. Box 950, , ,Santa Fe,NM,Santa Fe,87507, , , , ,35049,"P.O. Box 950, Santa Fe, NM 87507",35.6869752,-105.937799
Waltham Police Department,Local police department,150, , , , , ,155 Lexington St, , ,Waltham,MA,Middlesex,2154, , , , ,25017,"155 Lexington St, Waltham, MA 2154",42.3836379,-71.2343128
Hinds County Sheriff's Office,Sheriff's office,150, , , , , ,Po Box 1452, , ,Jackson,MS,Hinds,39215, , , , ,28049,"Po Box 1452, Jackson, MS 39215",32.3,-90.17999999999999
Waukesha County Sheriff's Office,Sheriff's office,150, , , , , ,515 W Moreland Blvd, , ,Waukesha,WI,Waukesha,53188, , , , ,55133,"515 W Moreland Blvd, Waukesha, WI 53188",43.0227067,-88.2301255
Southfield Police Department,Local police department,149, , , , , ,26000 Evergreen,PO Box 2055, ,Southfield,MI,Oakland,48037, , , , ,26125,"26000 Evergreen, Southfield, MI 48037",42.4840339,-83.2390585
Livonia Police Department,Local police department,149, , , , , ,Po Box 307, , ,Livonia,MI,Wayne,48154, , , , ,26163,"Po Box 307, Livonia, MI 48154",42.39398629999999,-83.3735966
Oklahoma State Bureau of Investigation,Special jurisdiction,149, , , , , ,6600 N. Harvey, , ,"Okla. City,",OK,Oklahoma,73116, , , , ,40109,"6600 N. Harvey, Okla. City,, OK 73116",35.5405521,-97.5182837
Kalamazoo County Sheriff's Office,Sheriff's office,149, , , , , ,1500 Lamont Ave, , ,Kalamazoo,MI,Kalamazoo,49048, , , , ,26077,"1500 Lamont Ave, Kalamazoo, MI 49048",42.2758285,-85.54907039999999
Santa Cruz County Sheriff's Office,Sheriff's office,149, , , , , ,1250 N Hohokam Dr,Box 1150, ,Santa Cruz,CA,Santa Cruz,95060, , , , ,6087,"1250 N Hohokam Dr, Santa Cruz, CA 95060",36.9741171,-122.0307963
Arkansas Highway Police,Special jurisdiction,149, , , , , ,PO Box 2779, , ,Little Rock,AR,Pulaski,72203, , , , ,5119,"PO Box 2779, Little Rock, AR 72203",34.7461459,-92.28785669999999
Cranston Police Department,Local police department,148, , , , , ,5 Garfield Avenue, , ,Cranston,RI,Providence,2920, , , , ,44007,"5 Garfield Avenue, Cranston, RI 2920",41.8024694,-71.44270809999999
Washington County Sheriff's Office,Sheriff's office,148, , , , , ,399 Broadway, , ,Fayetteville,AR,Washington,72701, , , , ,5143,"399 Broadway, Fayetteville, AR 72701",36.0626579,-94.16058389999999
Dothan Police Department,Local police department,148, , , , , ,210 North Saint Andrews Street, , ,Dothan,AL,Houston,36303, , , , ,1069,"210 North Saint Andrews Street, Dothan, AL 36303",31.2260062,-85.3906475
Stafford County Sheriff's Office,Sheriff's office,148, , , , , ,209 N Broadway St, , ,Stafford,VA,Stafford,22555, , , , ,51179,"209 N Broadway St, Stafford, VA 22555",38.42,-77.41
Wisconsin Department of Natural Resources - Parks and Recreation,Special jurisdiction,147, , , , , ,101 South Webster Street,P.O. Box 7921, ,Madison,WI,Dane,53707, , , , ,55025,"101 South Webster Street, Madison, WI 53707",43.0754009,-89.3802497
St. Mary Parish Sheriff's Office,Sheriff's office,147, , , , , ,500 Main St,PO Box 571, ,Franklin,LA,St. Mary,70538, , , , ,22101,"500 Main St, Franklin, LA 70538",29.7912491,-91.49946349999999
Johnson City Police Department,Local police department,146, , , , , ,P.O. Box 159, , ,Johnson City,TN,Washington,37605, , , , ,47179,"P.O. Box 159, Johnson City, TN 37605",36.31,-82.35
Cicero Police Dept,Local police department,146, , , , , ,4901 W Cermak Rd.,4901 W. Cermak Rd., ,Cicero,IL,Cook,60804, , , , ,17031,"4901 W Cermak Rd., Cicero, IL 60804",41.850886,-87.7478671
Racine County Sheriff's Office,Sheriff's office,146, , , , , ,717 Wisconsin Ave, , ,Racine,WI,Racine,53403, , , , ,55101,"717 Wisconsin Ave, Racine, WI 53403",42.724685,-87.7831988
Hamilton County Sheriff's Office,Sheriff's office,146, , , , , ,Po Box 764,103 West Ave C, ,Chattanooga,TN,Hamilton,37402, , , , ,47065,"Po Box 764, Chattanooga, TN 37402",35.0449767,-85.31620660000002
Greeley Police Department,Local police department,146, , , , , ,2875 W. 10Th Street, , ,Greeley,CO,Weld,80634, , , , ,8123,"2875 W. 10Th Street, Greeley, CO 80634",40.4235618,-104.7272573
Pensacola Police Department,Local police department,146, , , , , ,Post Office Box 1750, , ,Pensacola,FL,Escambia,32591, , , , ,12033,"Post Office Box 1750, Pensacola, FL 32591",30.42,-87.22
